Year;Country;Country_name;Latitude;Longitude;Sport;Discipline;Gender;Total
1984;GRE;Greece;39,07;21,82;Wrestling;Wrestling Gre-R;Men;2
1984;IRL;Ireland;53,14;-7,69;Athletics;Athletics;Men;1
1984;ISL;Iceland;64,96;-19,02;Judo;Judo;Men;1
1984;ITA;Italy;41,87;12,57;Athletics;Athletics;Men;5
1984;ITA;Italy;41,87;12,57;Athletics;Athletics;Women;2
1984;ITA;Italy;41,87;12,57;Boxing;Boxing;Men;5
1984;ITA;Italy;41,87;12,57;Cycling;Cycling Road;Men;4
1984;ITA;Italy;41,87;12,57;Fencing;Fencing;Men;18
1984;ITA;Italy;41,87;12,57;Fencing;Fencing;Women;1
1984;ITA;Italy;41,87;12,57;Judo;Judo;Men;1
1984;ITA;Italy;41,87;12,57;Modern Pentathlon;Modern Pentath.;Men;5
1984;ITA;Italy;41,87;12,57;Rowing;Rowing;Men;3
1984;ITA;Italy;41,87;12,57;Sailing;Sailing;Men;2
1984;ITA;Italy;41,87;12,57;Shooting;Shooting;Men;2
1984;ITA;Italy;41,87;12,57;Shooting;Shooting;Women;1
1984;ITA;Italy;41,87;12,57;Volleyball;Volleyball;Men;12
1984;ITA;Italy;41,87;12,57;Weightlifting;Weightlifting;Men;1
1984;ITA;Italy;41,87;12,57;Wrestling;Wrestling Gre-R;Men;1
1984;JAM;Jamaica;18,11;-77,3;Athletics;Athletics;Men;4
1984;JAM;Jamaica;18,11;-77,3;Athletics;Athletics;Women;2
1984;JPN;Japan;36,2;138,25;Aquatics;Synchronized S.;Women;3
1984;JPN;Japan;36,2;138,25;Archery;Archery;Men;1
1984;JPN;Japan;36,2;138,25;Cycling;Cycling Track;Men;1
1984;JPN;Japan;36,2;138,25;Gymnastics;Artistic G.;Men;14
1984;JPN;Japan;36,2;138,25;Judo;Judo;Men;5
1984;JPN;Japan;36,2;138,25;Shooting;Shooting;Men;1
1984;JPN;Japan;36,2;138,25;Volleyball;Volleyball;Women;12
1984;JPN;Japan;36,2;138,25;Weightlifting;Weightlifting;Men;3
1984;JPN;Japan;36,2;138,25;Wrestling;Wrestling Free.;Men;6
1984;JPN;Japan;36,2;138,25;Wrestling;Wrestling Gre-R;Men;3
1984;KEN;Kenya;-0,02;37,91;Athletics;Athletics;Men;2
1984;KEN;Kenya;-0,02;37,91;Boxing;Boxing;Men;1
1984;KOR;North Korea;35,91;127,77;Archery;Archery;Women;2
1984;KOR;North Korea;35,91;127,77;Basketball;Basketball;Women;12
1984;KOR;North Korea;35,91;127,77;Boxing;Boxing;Men;3
1984;KOR;North Korea;35,91;127,77;Handball;Handball;Women;13
1984;KOR;North Korea;35,91;127,77;Judo;Judo;Men;5
1984;KOR;North Korea;35,91;127,77;Wrestling;Wrestling Free.;Men;5
1984;KOR;North Korea;35,91;127,77;Wrestling;Wrestling Gre-R;Men;2
1984;MEX;Mexico;23,63;-102,55;Athletics;Athletics;Men;3
1984;MEX;Mexico;23,63;-102,55;Boxing;Boxing;Men;1
1984;MEX;Mexico;23,63;-102,55;Cycling;Cycling Track;Men;1
1984;MEX;Mexico;23,63;-102,55;Wrestling;Wrestling Gre-R;Men;1
1984;NED;Nederland;52,13;5,29;Aquatics;Swimming;Women;9
1984;NED;Nederland;52,13;5,29;Athletics;Athletics;Women;1
1984;NED;Nederland;52,13;5,29;Boxing;Boxing;Men;1
1984;NED;Nederland;52,13;5,29;Canoe / Kayak;Canoe / Kayak F;Women;1
1984;NED;Nederland;52,13;5,29;Hockey;Hockey;Women;16
1984;NED;Nederland;52,13;5,29;Rowing;Rowing;Women;11
1984;NED;Nederland;52,13;5,29;Sailing;Sailing;Men;1
1984;NGR;Niger;17,61;8,08;Athletics;Athletics;Men;4
1984;NGR;Niger;17,61;8,08;Boxing;Boxing;Men;1
1984;NOR;Norway;60,47;8,47;Athletics;Athletics;Women;1
1984;NOR;Norway;60,47;8,47;Cycling;Cycling Road;Men;1
1984;NOR;Norway;60,47;8,47;Rowing;Rowing;Men;2
1984;NZL;New Zealand;-40,9;174,89;Boxing;Boxing;Men;1
1984;NZL;New Zealand;-40,9;174,89;Canoe / Kayak;Canoe / Kayak F;Men;8
1984;NZL;New Zealand;-40,9;174,89;Equestrian;Eventing;Men;1
1984;NZL;New Zealand;-40,9;174,89;Rowing;Rowing;Men;9
1984;NZL;New Zealand;-40,9;174,89;Sailing;Sailing;Men;4
1984;PAK;Pakistan;30,38;69,35;Hockey;Hockey;Men;16
1984;PER;Peru;-9,19;-75,02;Shooting;Shooting;Men;1
1984;POR;Portugal;39,4;-8,22;Athletics;Athletics;Men;2
1984;POR;Portugal;39,4;-8,22;Athletics;Athletics;Women;1
1984;PUR;Puerto Rico;27,81;-15,74;Boxing;Boxing;Men;2
1984;ROU;Romania;45,94;24,97;Aquatics;Swimming;Women;1
1984;ROU;Romania;45,94;24,97;Athletics;Athletics;Women;10
1984;ROU;Romania;45,94;24,97;Boxing;Boxing;Men;1
1984;ROU;Romania;45,94;24,97;Canoe / Kayak;Canoe / Kayak F;Men;5
1984;ROU;Romania;45,94;24,97;Canoe / Kayak;Canoe / Kayak F;Women;4
1984;ROU;Romania;45,94;24,97;Fencing;Fencing;Men;5
1984;ROU;Romania;45,94;24,97;Fencing;Fencing;Women;5
1984;ROU;Romania;45,94;24,97;Gymnastics;Artistic G.;Women;13
1984;ROU;Romania;45,94;24,97;Gymnastics;Rhythmic G.;Women;1
1984;ROU;Romania;45,94;24,97;Handball;Handball;Men;15
1984;ROU;Romania;45,94;24,97;Judo;Judo;Men;2
1984;ROU;Romania;45,94;24,97;Rowing;Rowing;Men;5
1984;ROU;Romania;45,94;24,97;Rowing;Rowing;Women;24
1984;ROU;Romania;45,94;24,97;Shooting;Shooting;Men;1
1984;ROU;Romania;45,94;24,97;Weightlifting;Weightlifting;Men;8
1984;ROU;Romania;45,94;24,97;Wrestling;Wrestling Free.;Men;1
1984;ROU;Romania;45,94;24,97;Wrestling;Wrestling Gre-R;Men;5
1984;SUI;Switzerland;46,82;8,23;Aquatics;Swimming;Men;1
1984;SUI;Switzerland;46,82;8,23;Athletics;Athletics;Men;1
1984;SUI;Switzerland;46,82;8,23;Cycling;Cycling Road;Men;4
1984;SUI;Switzerland;46,82;8,23;Equestrian;Dressage;Men;4
1984;SUI;Switzerland;46,82;8,23;Equestrian;Dressage;Women;2
1984;SUI;Switzerland;46,82;8,23;Equestrian;Jumping;Women;1
1984;SUI;Switzerland;46,82;8,23;Shooting;Shooting;Men;1
1984;SUI;Switzerland;46,82;8,23;Wrestling;Wrestling Gre-R;Men;1
1984;SWE;Sweden;60,13;18,64;Aquatics;Swimming;Men;5
1984;SWE;Sweden;60,13;18,64;Athletics;Athletics;Men;3
1984;SWE;Sweden;60,13;18,64;Canoe / Kayak;Canoe / Kayak F;Men;7
1984;SWE;Sweden;60,13;18,64;Canoe / Kayak;Canoe / Kayak F;Women;7
1984;SWE;Sweden;60,13;18,64;Equestrian;Dressage;Women;3
1984;SWE;Sweden;60,13;18,64;Fencing;Fencing;Men;1
1984;SWE;Sweden;60,13;18,64;Modern Pentathlon;Modern Pentath.;Men;1
1984;SWE;Sweden;60,13;18,64;Shooting;Shooting;Men;1
1984;SWE;Sweden;60,13;18,64;Wrestling;Wrestling Gre-R;Men;4
1984;SYR;Syria;34,8;39;Wrestling;Wrestling Free.;Men;1
1984;THA;Thailand;15,87;100,99;Boxing;Boxing;Men;1
1984;TPE;Taipei;25,03;121,57;Weightlifting;Weightlifting;Men;1
1984;TUR;Turkey;38,96;35,24;Boxing;Boxing;Men;2
1984;TUR;Turkey;38,96;35,24;Wrestling;Wrestling Free.;Men;1
1984;USA;United States;40;-100;Aquatics;Diving;Men;4
1984;USA;United States;40;-100;Aquatics;Diving;Women;4
1984;USA;United States;40;-100;Aquatics;Swimming;Men;24
1984;USA;United States;40;-100;Aquatics;Swimming;Women;25
1984;USA;United States;40;-100;Aquatics;Synchronized S.;Women;3
1984;USA;United States;40;-100;Aquatics;Water polo;Men;13
1984;USA;United States;40;-100;Archery;Archery;Men;2
1984;USA;United States;40;-100;Athletics;Athletics;Men;30
1984;USA;United States;40;-100;Athletics;Athletics;Women;22
1984;USA;United States;40;-100;Basketball;Basketball;Men;12
1984;USA;United States;40;-100;Basketball;Basketball;Women;12
1984;USA;United States;40;-100;Boxing;Boxing;Men;11
1984;USA;United States;40;-100;Canoe / Kayak;Canoe / Kayak F;Men;1
1984;USA;United States;40;-100;Cycling;Cycling Road;Men;5
1984;USA;United States;40;-100;Cycling;Cycling Road;Women;2
1984;USA;United States;40;-100;Cycling;Cycling Track;Men;8
1984;USA;United States;40;-100;Equestrian;Eventing;Men;3
1984;USA;United States;40;-100;Equestrian;Eventing;Women;2
1984;USA;United States;40;-100;Equestrian;Jumping;Men;4
1984;USA;United States;40;-100;Equestrian;Jumping;Women;2
1984;USA;United States;40;-100;Fencing;Fencing;Men;1
1984;USA;United States;40;-100;Gymnastics;Artistic G.;Men;13
1984;USA;United States;40;-100;Gymnastics;Artistic G.;Women;13
1984;USA;United States;40;-100;Hockey;Hockey;Women;16
1984;USA;United States;40;-100;Judo;Judo;Men;2
1984;USA;United States;40;-100;Modern Pentathlon;Modern Pentath.;Men;3
1984;USA;United States;40;-100;Rowing;Rowing;Men;23
1984;USA;United States;40;-100;Rowing;Rowing;Women;15
1984;USA;United States;40;-100;Sailing;Sailing;Men;13
1984;USA;United States;40;-100;Shooting;Shooting;Men;3
1984;USA;United States;40;-100;Shooting;Shooting;Women;3
1984;USA;United States;40;-100;Volleyball;Volleyball;Men;12
1984;USA;United States;40;-100;Volleyball;Volleyball;Women;12
1984;USA;United States;40;-100;Weightlifting;Weightlifting;Men;2
1984;USA;United States;40;-100;Wrestling;Wrestling Free.;Men;9
1984;USA;United States;40;-100;Wrestling;Wrestling Gre-R;Men;4
1984;YUG;Yugoslavia;43,92;17,68;Aquatics;Water polo;Men;13
1984;YUG;Yugoslavia;43,92;17,68;Basketball;Basketball;Men;12
1984;YUG;Yugoslavia;43,92;17,68;Boxing;Boxing;Men;4
1984;YUG;Yugoslavia;43,92;17,68;Canoe / Kayak;Canoe / Kayak F;Men;5
1984;YUG;Yugoslavia;43,92;17,68;Football;Football;Men;17
1984;YUG;Yugoslavia;43,92;17,68;Handball;Handball;Men;14
1984;YUG;Yugoslavia;43,92;17,68;Handball;Handball;Women;15
1984;YUG;Yugoslavia;43,92;17,68;Rowing;Rowing;Men;2
1984;YUG;Yugoslavia;43,92;17,68;Wrestling;Wrestling Free.;Men;2
1984;YUG;Yugoslavia;43,92;17,68;Wrestling;Wrestling Gre-R;Men;3
1984;ZAM;Zambia;-13,13;27,85;Boxing;Boxing;Men;1
1988;MAR;Morocco;31,79;-7,09;Athletics;Athletics;Men;2
1988;MAR;Morocco;31,79;-7,09;Boxing;Boxing;Men;1
1988;ARG;Argentina;-38,42;-63,62;Tennis;Tennis;Women;1
1988;ARG;Argentina;-38,42;-63,62;Volleyball;Volleyball;Men;12
1988;AUS;Australia;-37,81;144,96;Aquatics;Swimming;Men;2
1988;AUS;Australia;-37,81;144,96;Aquatics;Swimming;Women;1
1988;AUS;Australia;-37,81;144,96;Athletics;Athletics;Women;2
1988;AUS;Australia;-37,81;144,96;Boxing;Boxing;Men;1
1988;AUS;Australia;-37,81;144,96;Canoe / Kayak;Canoe / Kayak F;Men;3
1988;AUS;Australia;-37,81;144,96;Cycling;Cycling Track;Men;7
1988;AUS;Australia;-37,81;144,96;Hockey;Hockey;Women;16
1988;AUS;Australia;-37,81;144,96;Tennis;Tennis;Women;2
1988;AUT;Autria;47,52;14,55;Judo;Judo;Men;1
1988;BEL;Belize;50,83;4,47;Judo;Judo;Men;1
1988;BEL;Belize;50,83;4,47;Shooting;Shooting;Men;1
1988;BRA;Brazil;-14,24;-51,93;Athletics;Athletics;Men;2
1988;BRA;Brazil;-14,24;-51,93;Football;Football;Men;21
1988;BRA;Brazil;-14,24;-51,93;Judo;Judo;Men;1
1988;BRA;Brazil;-14,24;-51,93;Sailing;Sailing;Men;4
1988;BUL;Bulgaria;42,73;25,49;Aquatics;Swimming;Women;3
1988;BUL;Bulgaria;42,73;25,49;Athletics;Athletics;Men;1
1988;BUL;Bulgaria;42,73;25,49;Athletics;Athletics;Women;3
1988;BUL;Bulgaria;42,73;25,49;Boxing;Boxing;Men;2
1988;BUL;Bulgaria;42,73;25,49;Canoe / Kayak;Canoe / Kayak F;Men;2
1988;BUL;Bulgaria;42,73;25,49;Canoe / Kayak;Canoe / Kayak F;Women;7
1988;BUL;Bulgaria;42,73;25,49;Gymnastics;Artistic G.;Men;1
1988;BUL;Bulgaria;42,73;25,49;Gymnastics;Artistic G.;Women;1
1988;BUL;Bulgaria;42,73;25,49;Gymnastics;Rhythmic G.;Women;1
1988;BUL;Bulgaria;42,73;25,49;Rowing;Rowing;Women;5
1988;BUL;Bulgaria;42,73;25,49;Shooting;Shooting;Men;1
1988;BUL;Bulgaria;42,73;25,49;Shooting;Shooting;Women;1
1988;BUL;Bulgaria;42,73;25,49;Tennis;Tennis;Women;1
1988;BUL;Bulgaria;42,73;25,49;Weightlifting;Weightlifting;Men;4
1988;BUL;Bulgaria;42,73;25,49;Wrestling;Wrestling Free.;Men;3
1988;BUL;Bulgaria;42,73;25,49;Wrestling;Wrestling Gre-R;Men;5
1988;CAN;Canada;56,13;-106,35;Aquatics;Swimming;Men;4
1988;CAN;Canada;56,13;-106,35;Aquatics;Swimming;Women;4
1988;CAN;Canada;56,13;-106,35;Aquatics;Synchronized S.;Women;3
1988;CAN;Canada;56,13;-106,35;Athletics;Athletics;Men;1
1988;CAN;Canada;56,13;-106,35;Boxing;Boxing;Men;3
1988;CAN;Canada;56,13;-106,35;Equestrian;Dressage;Men;1
1988;CAN;Canada;56,13;-106,35;Equestrian;Dressage;Women;3
1988;CAN;Canada;56,13;-106,35;Sailing;Sailing;Men;2
1988;CHI;Chile;-35,68;-71,54;Shooting;Shooting;Men;1
1988;CHN;China;40,18;116,41;Aquatics;Diving;Men;3
1988;CHN;China;40,18;116,41;Aquatics;Diving;Women;3
1988;CHN;China;40,18;116,41;Aquatics;Swimming;Women;4
1988;CHN;China;40,18;116,41;Athletics;Athletics;Women;1
1988;CHN;China;40,18;116,41;Gymnastics;Artistic G.;Men;2
1988;CHN;China;40,18;116,41;Rowing;Rowing;Women;14
1988;CHN;China;40,18;116,41;Shooting;Shooting;Men;2
1988;CHN;China;40,18;116,41;Table Tennis;Table Tennis;Men;2
1988;CHN;China;40,18;116,41;Table Tennis;Table Tennis;Women;5
1988;CHN;China;40,18;116,41;Volleyball;Volleyball;Women;12
1988;CHN;China;40,18;116,41;Weightlifting;Weightlifting;Men;5
1988;COL;Colombia;4,57;-74,3;Boxing;Boxing;Men;1
1988;CRC;Costa Rica;9,75;-83,75;Aquatics;Swimming;Women;1
1988;DEN;Denmark;56,26;9,5;Aquatics;Swimming;Men;1
1988;DEN;Denmark;56,26;9,5;Cycling;Cycling Track;Men;1
1988;DEN;Denmark;56,26;9,5;Sailing;Sailing;Men;5
1988;DJI;Djibouti;11,83;42,59;Athletics;Athletics;Men;1
1988;ESP;Spain;40,46;-3,75;Aquatics;Swimming;Men;1
1988;ESP;Spain;40,46;-3,75;Sailing;Sailing;Men;1
1988;ESP;Spain;40,46;-3,75;Shooting;Shooting;Men;1
1988;ESP;Spain;40,46;-3,75;Tennis;Tennis;Men;2
1988;FIN;Finland;61,92;25,75;Athletics;Athletics;Men;2
1988;FIN;Finland;61,92;25,75;Wrestling;Wrestling Gre-R;Men;2
1988;FRA;France;46,23;2,21;Aquatics;Swimming;Men;1
1988;FRA;France;46,23;2,21;Aquatics;Swimming;Women;1
1988;FRA;France;46,23;2,21;Athletics;Athletics;Men;4
1988;FRA;France;46,23;2,21;Boxing;Boxing;Men;1
1988;FRA;France;46,23;2,21;Canoe / Kayak;Canoe / Kayak F;Men;2
1988;FRA;France;46,23;2,21;Equestrian;Dressage;Women;1
1988;FRA;France;46,23;2,21;Equestrian;Jumping;Men;5
1988;FRA;France;46,23;2,21;Fencing;Fencing;Men;7
1988;FRA;France;46,23;2,21;Judo;Judo;Men;2
1988;FRA;France;46,23;2,21;Sailing;Sailing;Men;4
1988;FRA;France;46,23;2,21;Shooting;Shooting;Men;1
1988;FRG;Federal Republic of Germany;51,17;10,45;Aquatics;Swimming;Men;6
1988;FRG;Federal Republic of Germany;51,17;10,45;Athletics;Athletics;Men;6
1988;FRG;Federal Republic of Germany;51,17;10,45;Athletics;Athletics;Women;1
1988;FRG;Federal Republic of Germany;51,17;10,45;Boxing;Boxing;Men;1
1988;FRG;Federal Republic of Germany;51,17;10,45;Cycling;Cycling Road;Men;2
1988;FRG;Federal Republic of Germany;51,17;10,45;Cycling;Cycling Road;Women;1
1988;FRG;Federal Republic of Germany;51,17;10,45;Cycling;Cycling Track;Men;1
1988;FRG;Federal Republic of Germany;51,17;10,45;Equestrian;Dressage;Men;1
1988;FRG;Federal Republic of Germany;51,17;10,45;Equestrian;Dressage;Women;4
1988;FRG;Federal Republic of Germany;51,17;10,45;Equestrian;Eventing;Men;4
1988;FRG;Federal Republic of Germany;51,17;10,45;Equestrian;Jumping;Men;5
1988;FRG;Federal Republic of Germany;51,17;10,45;Fencing;Fencing;Men;11
1988;FRG;Federal Republic of Germany;51,17;10,45;Fencing;Fencing;Women;8
1988;FRG;Federal Republic of Germany;51,17;10,45;Football;Football;Men;20
1988;FRG;Federal Republic of Germany;51,17;10,45;Hockey;Hockey;Men;16
1988;FRG;Federal Republic of Germany;51,17;10,45;Judo;Judo;Men;2
1988;FRG;Federal Republic of Germany;51,17;10,45;Rowing;Rowing;Men;14
1988;FRG;Federal Republic of Germany;51,17;10,45;Shooting;Shooting;Men;1
1988;FRG;Federal Republic of Germany;51,17;10,45;Shooting;Shooting;Women;2
1988;FRG;Federal Republic of Germany;51,17;10,45;Tennis;Tennis;Women;3
1988;FRG;Federal Republic of Germany;51,17;10,45;Weightlifting;Weightlifting;Men;3
1988;FRG;Federal Republic of Germany;51,17;10,45;Wrestling;Wrestling Gre-R;Men;1
1988;GBR;United Kingdom;55,38;-3,44;Aquatics;Swimming;Men;3
1988;GBR;United Kingdom;55,38;-3,44;Archery;Archery;Men;3
1988;GBR;United Kingdom;55,38;-3,44;Athletics;Athletics;Men;8
1988;GBR;United Kingdom;55,38;-3,44;Athletics;Athletics;Women;3
1988;GBR;United Kingdom;55,38;-3,44;Boxing;Boxing;Men;1
1988;GBR;United Kingdom;55,38;-3,44;Equestrian;Eventing;Men;3
1988;GBR;United Kingdom;55,38;-3,44;Equestrian;Eventing;Women;3
1988;GBR;United Kingdom;55,38;-3,44;Hockey;Hockey;Men;16
1988;GBR;United Kingdom;55,38;-3,44;Judo;Judo;Men;1
1988;GBR;United Kingdom;55,38;-3,44;Modern Pentathlon;Modern Pentath.;Men;3
1988;GBR;United Kingdom;55,38;-3,44;Rowing;Rowing;Men;5
1988;GBR;United Kingdom;55,38;-3,44;Sailing;Sailing;Men;2
1988;GBR;United Kingdom;55,38;-3,44;Shooting;Shooting;Men;2
1988;GDR;German Democratic Republic;51,17;10,45;Aquatics;Swimming;Men;12
1988;GDR;German Democratic Republic;51,17;10,45;Aquatics;Swimming;Women;28
1988;GDR;German Democratic Republic;51,17;10,45;Athletics;Athletics;Men;9
1988;GDR;German Democratic Republic;51,17;10,45;Athletics;Athletics;Women;24
1988;GDR;German Democratic Republic;51,17;10,45;Boxing;Boxing;Men;3
1988;GDR;German Democratic Republic;51,17;10,45;Canoe / Kayak;Canoe / Kayak F;Men;10
1988;GDR;German Democratic Republic;51,17;10,45;Canoe / Kayak;Canoe / Kayak F;Women;7
1988;GDR;German Democratic Republic;51,17;10,45;Cycling;Cycling Road;Men;5
1988;GDR;German Democratic Republic;51,17;10,45;Cycling;Cycling Track;Men;6
1988;GDR;German Democratic Republic;51,17;10,45;Cycling;Cycling Track;Women;1
1988;GDR;German Democratic Republic;51,17;10,45;Fencing;Fencing;Men;1
1988;GDR;German Democratic Republic;51,17;10,45;Gymnastics;Artistic G.;Men;11
1988;GDR;German Democratic Republic;51,17;10,45;Gymnastics;Artistic G.;Women;7
1988;GDR;German Democratic Republic;51,17;10,45;Judo;Judo;Men;3
1988;GDR;German Democratic Republic;51,17;10,45;Rowing;Rowing;Men;17
1988;GDR;German Democratic Republic;51,17;10,45;Rowing;Rowing;Women;21
1988;GDR;German Democratic Republic;51,17;10,45;Sailing;Sailing;Men;3
1988;GDR;German Democratic Republic;51,17;10,45;Shooting;Shooting;Men;2
1988;GDR;German Democratic Republic;51,17;10,45;Weightlifting;Weightlifting;Men;3
1988;GDR;German Democratic Republic;51,17;10,45;Wrestling;Wrestling Free.;Men;1
1988;GRE;Greece;39,07;21,82;Wrestling;Wrestling Gre-R;Men;1
1988;HUN;Hungary;47,16;19,5;Aquatics;Swimming;Men;4
1988;HUN;Hungary;47,16;19,5;Aquatics;Swimming;Women;2
1988;HUN;Hungary;47,16;19,5;Boxing;Boxing;Men;1
1988;HUN;Hungary;47,16;19,5;Canoe / Kayak;Canoe / Kayak F;Men;7
1988;HUN;Hungary;47,16;19,5;Canoe / Kayak;Canoe / Kayak F;Women;4
1988;HUN;Hungary;47,16;19,5;Fencing;Fencing;Men;10
1988;HUN;Hungary;47,16;19,5;Fencing;Fencing;Women;5
1988;HUN;Hungary;47,16;19,5;Gymnastics;Artistic G.;Men;1
1988;HUN;Hungary;47,16;19,5;Modern Pentathlon;Modern Pentath.;Men;4
1988;HUN;Hungary;47,16;19,5;Shooting;Shooting;Men;2
1988;HUN;Hungary;47,16;19,5;Weightlifting;Weightlifting;Men;2
1988;HUN;Hungary;47,16;19,5;Wrestling;Wrestling Gre-R;Men;2
1988;INA;Indonesia;-0,79;113,92;Archery;Archery;Women;3
1988;IRI;Iran;32,43;53,69;Wrestling;Wrestling Free.;Men;1
1988;ISV;Virgin Islands;17,79;-64,71;Sailing;Sailing;Men;1
1988;ITA;Italy;41,87;12,57;Aquatics;Swimming;Men;1
1988;ITA;Italy;41,87;12,57;Athletics;Athletics;Men;3
1988;ITA;Italy;41,87;12,57;Boxing;Boxing;Men;1
1988;ITA;Italy;41,87;12,57;Fencing;Fencing;Men;7
1988;ITA;Italy;41,87;12,57;Fencing;Fencing;Women;5
1988;ITA;Italy;41,87;12,57;Modern Pentathlon;Modern Pentath.;Men;4
1988;ITA;Italy;41,87;12,57;Rowing;Rowing;Men;7
1988;ITA;Italy;41,87;12,57;Wrestling;Wrestling Gre-R;Men;1
1988;JAM;Jamaica;18,11;-77,3;Athletics;Athletics;Men;4
1988;JAM;Jamaica;18,11;-77,3;Athletics;Athletics;Women;1
1988;JPN;Japan;36,2;138,25;Aquatics;Swimming;Men;1
1988;JPN;Japan;36,2;138,25;Aquatics;Synchronized S.;Women;3
1988;JPN;Japan;36,2;138,25;Gymnastics;Artistic G.;Men;7
1988;JPN;Japan;36,2;138,25;Judo;Judo;Men;4
1988;JPN;Japan;36,2;138,25;Shooting;Shooting;Women;1
1988;JPN;Japan;36,2;138,25;Wrestling;Wrestling Free.;Men;3
1988;JPN;Japan;36,2;138,25;Wrestling;Wrestling Gre-R;Men;1
1988;KEN;Kenya;-0,02;37,91;Athletics;Athletics;Men;7
1988;KEN;Kenya;-0,02;37,91;Boxing;Boxing;Men;2
1988;KOR;North Korea;35,91;127,77;Archery;Archery;Men;4
1988;KOR;North Korea;35,91;127,77;Archery;Archery;Women;6
1988;KOR;North Korea;35,91;127,77;Boxing;Boxing;Men;4
1988;KOR;North Korea;35,91;127,77;Gymnastics;Artistic G.;Men;1
1988;KOR;North Korea;35,91;127,77;Handball;Handball;Men;13
1988;KOR;North Korea;35,91;127,77;Handball;Handball;Women;12
1988;KOR;North Korea;35,91;127,77;Hockey;Hockey;Women;16
1988;KOR;North Korea;35,91;127,77;Judo;Judo;Men;3
1988;KOR;North Korea;35,91;127,77;Shooting;Shooting;Men;1
1988;KOR;North Korea;35,91;127,77;Table Tennis;Table Tennis;Men;4
1988;KOR;North Korea;35,91;127,77;Table Tennis;Table Tennis;Women;2
1988;KOR;North Korea;35,91;127,77;Weightlifting;Weightlifting;Men;2
1988;KOR;North Korea;35,91;127,77;Wrestling;Wrestling Free.;Men;4
1988;KOR;North Korea;35,91;127,77;Wrestling;Wrestling Gre-R;Men;5
1988;MEX;Mexico;23,63;-102,55;Aquatics;Diving;Men;1
1988;MEX;Mexico;23,63;-102,55;Boxing;Boxing;Men;1
1988;MGL;Mongolia;46,86;103,85;Boxing;Boxing;Men;1
1988;NED;Nederland;52,13;5,29;Aquatics;Swimming;Women;4
1988;NED;Nederland;52,13;5,29;Boxing;Boxing;Men;1
1988;NED;Nederland;52,13;5,29;Canoe / Kayak;Canoe / Kayak F;Women;2
1988;NED;Nederland;52,13;5,29;Cycling;Cycling Road;Women;1
1988;NED;Nederland;52,13;5,29;Cycling;Cycling Track;Men;1
1988;NED;Nederland;52,13;5,29;Hockey;Hockey;Men;16
1988;NED;Nederland;52,13;5,29;Hockey;Hockey;Women;16
1988;NED;Nederland;52,13;5,29;Judo;Judo;Men;1
1988;NED;Nederland;52,13;5,29;Rowing;Rowing;Men;2
1988;NOR;Norway;60,47;8,47;Handball;Handball;Women;15
1988;NOR;Norway;60,47;8,47;Rowing;Rowing;Men;4
1988;NOR;Norway;60,47;8,47;Sailing;Sailing;Men;2
1988;NOR;Norway;60,47;8,47;Shooting;Shooting;Men;1
1988;NOR;Norway;60,47;8,47;Wrestling;Wrestling Gre-R;Men;1
1988;NZL;New Zealand;-40,9;174,89;Aquatics;Swimming;Men;2
1988;NZL;New Zealand;-40,9;174,89;Canoe / Kayak;Canoe / Kayak F;Men;5
1988;NZL;New Zealand;-40,9;174,89;Equestrian;Eventing;Men;3
1988;NZL;New Zealand;-40,9;174,89;Equestrian;Eventing;Women;2
1988;NZL;New Zealand;-40,9;174,89;Rowing;Rowing;Men;6
1988;NZL;New Zealand;-40,9;174,89;Rowing;Rowing;Women;2
1988;NZL;New Zealand;-40,9;174,89;Sailing;Sailing;Men;4
1988;PAK;Pakistan;30,38;69,35;Boxing;Boxing;Men;1
1988;PER;Peru;-9,19;-75,02;Volleyball;Volleyball;Women;12
1988;PHI;Philippines;12,88;121,77;Boxing;Boxing;Men;1
1988;POL;Poland;51,92;19,15;Aquatics;Swimming;Men;1
1988;POL;Poland;51,92;19,15;Boxing;Boxing;Men;4
1988;POL;Poland;51,92;19,15;Canoe / Kayak;Canoe / Kayak F;Men;4
1988;POL;Poland;51,92;19,15;Canoe / Kayak;Canoe / Kayak F;Women;1
1988;POL;Poland;51,92;19,15;Cycling;Cycling Road;Men;4
1988;POL;Poland;51,92;19,15;Fencing;Fencing;Men;1
1988;POL;Poland;51,92;19,15;Judo;Judo;Men;2
1988;POL;Poland;51,92;19,15;Weightlifting;Weightlifting;Men;1
1988;POL;Poland;51,92;19,15;Wrestling;Wrestling Gre-R;Men;3
1988;POR;Portugal;39,4;-8,22;Athletics;Athletics;Women;1
1988;ROU;Romania;45,94;24,97;Aquatics;Swimming;Women;2
1988;ROU;Romania;45,94;24,97;Athletics;Athletics;Women;2
1988;ROU;Romania;45,94;24,97;Boxing;Boxing;Men;1
1988;ROU;Romania;45,94;24,97;Gymnastics;Artistic G.;Men;1
1988;ROU;Romania;45,94;24,97;Gymnastics;Artistic G.;Women;13
1988;ROU;Romania;45,94;24,97;Rowing;Rowing;Men;7
1988;ROU;Romania;45,94;24,97;Rowing;Rowing;Women;22
1988;ROU;Romania;45,94;24,97;Shooting;Shooting;Men;1
1988;ROU;Romania;45,94;24,97;Weightlifting;Weightlifting;Men;1
1988;ROU;Romania;45,94;24,97;Wrestling;Wrestling Free.;Men;1
